,location,date,total_cases,total_deaths,total_tests,population,median_age
4787,Ecuador,2020-05-15,30502,2338,,17643060.0,28.1
4788,Egypt,2019-12-31,0,0,,102334403.0,25.3
4789,Egypt,2020-01-01,0,0,,102334403.0,25.3
4790,Egypt,2020-01-02,0,0,,102334403.0,25.3
4791,Egypt,2020-01-03,0,0,,102334403.0,25.3
4792,Egypt,2020-01-04,0,0,,102334403.0,25.3
4793,Egypt,2020-01-05,0,0,,102334403.0,25.3
4794,Egypt,2020-01-06,0,0,,102334403.0,25.3
4795,Egypt,2020-01-07,0,0,,102334403.0,25.3
4796,Egypt,2020-01-08,0,0,,102334403.0,25.3
4797,Egypt,2020-01-09,0,0,,102334403.0,25.3
4798,Egypt,2020-01-10,0,0,,102334403.0,25.3
4799,Egypt,2020-01-11,0,0,,102334403.0,25.3
4800,Egypt,2020-01-12,0,0,,102334403.0,25.3
4801,Egypt,2020-01-13,0,0,,102334403.0,25.3
4802,Egypt,2020-01-14,0,0,,102334403.0,25.3
4803,Egypt,2020-01-15,0,0,,102334403.0,25.3
4804,Egypt,2020-01-16,0,0,,102334403.0,25.3
4805,Egypt,2020-01-17,0,0,,102334403.0,25.3
4806,Egypt,2020-01-18,0,0,,102334403.0,25.3
4807,Egypt,2020-01-19,0,0,,102334403.0,25.3
4808,Egypt,2020-01-20,0,0,,102334403.0,25.3
4809,Egypt,2020-01-21,0,0,,102334403.0,25.3
4810,Egypt,2020-01-22,0,0,,102334403.0,25.3
4811,Egypt,2020-01-23,0,0,,102334403.0,25.3
4812,Egypt,2020-01-24,0,0,,102334403.0,25.3
4813,Egypt,2020-01-25,0,0,,102334403.0,25.3
4814,Egypt,2020-01-26,0,0,,102334403.0,25.3
4815,Egypt,2020-01-27,0,0,,102334403.0,25.3
4816,Egypt,2020-01-28,0,0,,102334403.0,25.3
4817,Egypt,2020-01-29,0,0,,102334403.0,25.3
4818,Egypt,2020-01-30,0,0,,102334403.0,25.3
4819,Egypt,2020-01-31,0,0,,102334403.0,25.3
4820,Egypt,2020-02-01,0,0,,102334403.0,25.3
4821,Egypt,2020-02-02,0,0,,102334403.0,25.3
4822,Egypt,2020-02-03,0,0,,102334403.0,25.3
4823,Egypt,2020-02-04,0,0,,102334403.0,25.3
4824,Egypt,2020-02-05,0,0,,102334403.0,25.3
4825,Egypt,2020-02-06,0,0,,102334403.0,25.3
4826,Egypt,2020-02-07,0,0,,102334403.0,25.3
4827,Egypt,2020-02-08,0,0,,102334403.0,25.3
4828,Egypt,2020-02-09,0,0,,102334403.0,25.3
4829,Egypt,2020-02-10,0,0,,102334403.0,25.3
4830,Egypt,2020-02-11,0,0,,102334403.0,25.3
4831,Egypt,2020-02-12,0,0,,102334403.0,25.3
4832,Egypt,2020-02-13,0,0,,102334403.0,25.3
4833,Egypt,2020-02-14,0,0,,102334403.0,25.3
4834,Egypt,2020-02-15,1,0,,102334403.0,25.3
4835,Egypt,2020-02-16,1,0,,102334403.0,25.3
4836,Egypt,2020-02-17,1,0,,102334403.0,25.3
4837,Egypt,2020-02-18,1,0,,102334403.0,25.3
4838,Egypt,2020-02-19,1,0,,102334403.0,25.3
4839,Egypt,2020-02-20,1,0,,102334403.0,25.3
4840,Egypt,2020-02-21,1,0,,102334403.0,25.3
4841,Egypt,2020-02-22,1,0,,102334403.0,25.3
4842,Egypt,2020-02-23,1,0,,102334403.0,25.3
4843,Egypt,2020-02-24,1,0,,102334403.0,25.3
4844,Egypt,2020-02-25,1,0,,102334403.0,25.3
4845,Egypt,2020-02-26,1,0,,102334403.0,25.3
4846,Egypt,2020-02-27,1,0,,102334403.0,25.3
4847,Egypt,2020-02-28,1,0,,102334403.0,25.3
4848,Egypt,2020-02-29,1,0,,102334403.0,25.3
4849,Egypt,2020-03-01,1,0,,102334403.0,25.3
4850,Egypt,2020-03-02,2,0,,102334403.0,25.3
4851,Egypt,2020-03-06,3,0,,102334403.0,25.3
4852,Egypt,2020-03-07,15,0,,102334403.0,25.3
4853,Egypt,2020-03-09,49,1,,102334403.0,25.3
4854,Egypt,2020-03-10,55,1,,102334403.0,25.3
4855,Egypt,2020-03-11,59,1,,102334403.0,25.3
4856,Egypt,2020-03-12,60,1,,102334403.0,25.3
4857,Egypt,2020-03-13,80,2,,102334403.0,25.3
4858,Egypt,2020-03-14,93,2,,102334403.0,25.3
4859,Egypt,2020-03-15,93,2,,102334403.0,25.3
4860,Egypt,2020-03-16,110,2,,102334403.0,25.3
4861,Egypt,2020-03-17,126,2,,102334403.0,25.3
4862,Egypt,2020-03-18,166,4,,102334403.0,25.3
4863,Egypt,2020-03-19,196,6,,102334403.0,25.3
4864,Egypt,2020-03-20,210,6,,102334403.0,25.3
4865,Egypt,2020-03-21,256,7,,102334403.0,25.3
4866,Egypt,2020-03-22,285,8,,102334403.0,25.3
4867,Egypt,2020-03-23,294,10,,102334403.0,25.3
4868,Egypt,2020-03-24,327,14,,102334403.0,25.3
4869,Egypt,2020-03-25,366,19,,102334403.0,25.3
4870,Egypt,2020-03-26,442,21,,102334403.0,25.3
4871,Egypt,2020-03-27,456,21,,102334403.0,25.3
4872,Egypt,2020-03-28,495,24,,102334403.0,25.3
4873,Egypt,2020-03-29,536,30,,102334403.0,25.3
4874,Egypt,2020-03-30,576,36,,102334403.0,25.3
4875,Egypt,2020-03-31,609,40,,102334403.0,25.3
4876,Egypt,2020-04-01,656,41,,102334403.0,25.3
4877,Egypt,2020-04-02,710,46,,102334403.0,25.3
4878,Egypt,2020-04-03,779,52,,102334403.0,25.3
4879,Egypt,2020-04-04,779,52,,102334403.0,25.3
4880,Egypt,2020-04-05,985,66,,102334403.0,25.3
4881,Egypt,2020-04-06,1070,71,,102334403.0,25.3
4882,Egypt,2020-04-07,1073,78,,102334403.0,25.3
4883,Egypt,2020-04-08,1322,85,,102334403.0,25.3
4884,Egypt,2020-04-09,1560,103,,102334403.0,25.3
4885,Egypt,2020-04-10,1699,118,,102334403.0,25.3
4886,Egypt,2020-04-11,1794,135,,102334403.0,25.3
4887,Egypt,2020-04-12,1939,146,,102334403.0,25.3
4888,Egypt,2020-04-13,2065,159,,102334403.0,25.3
4889,Egypt,2020-04-14,2190,164,,102334403.0,25.3
4890,Egypt,2020-04-15,2350,178,,102334403.0,25.3
4891,Egypt,2020-04-16,2505,183,,102334403.0,25.3
4892,Egypt,2020-04-17,2673,196,,102334403.0,25.3
4893,Egypt,2020-04-18,2844,205,,102334403.0,25.3
4894,Egypt,2020-04-19,3032,224,,102334403.0,25.3
4895,Egypt,2020-04-20,3144,239,,102334403.0,25.3
4896,Egypt,2020-04-21,3333,250,,102334403.0,25.3
4897,Egypt,2020-04-22,3490,264,,102334403.0,25.3
4898,Egypt,2020-04-23,3490,264,,102334403.0,25.3
4899,Egypt,2020-04-24,3659,276,,102334403.0,25.3
4900,Egypt,2020-04-25,4092,294,,102334403.0,25.3
4901,Egypt,2020-04-26,4319,307,,102334403.0,25.3
4902,Egypt,2020-04-27,4319,307,,102334403.0,25.3
4903,Egypt,2020-04-28,4782,337,,102334403.0,25.3
4904,Egypt,2020-04-29,5042,359,,102334403.0,25.3
4905,Egypt,2020-04-30,5268,380,,102334403.0,25.3
4906,Egypt,2020-05-01,5537,392,,102334403.0,25.3
4907,Egypt,2020-05-02,5895,406,,102334403.0,25.3
4908,Egypt,2020-05-03,6193,415,,102334403.0,25.3
4909,Egypt,2020-05-04,6465,429,,102334403.0,25.3
4910,Egypt,2020-05-05,6813,436,,102334403.0,25.3
4911,Egypt,2020-05-06,7201,452,,102334403.0,25.3
4912,Egypt,2020-05-07,7588,469,,102334403.0,25.3
4913,Egypt,2020-05-08,7981,482,,102334403.0,25.3
4914,Egypt,2020-05-09,8476,503,,102334403.0,25.3
4915,Egypt,2020-05-10,8964,514,,102334403.0,25.3
4916,Egypt,2020-05-11,9400,525,,102334403.0,25.3
4917,Egypt,2020-05-12,9746,533,,102334403.0,25.3
4918,Egypt,2020-05-13,10093,544,,102334403.0,25.3
4919,Egypt,2020-05-14,10431,556,,102334403.0,25.3
4920,Egypt,2020-05-15,10829,571,,102334403.0,25.3
4921,Eritrea,2020-03-22,1,0,,3546427.0,19.3
4922,Eritrea,2020-03-23,1,0,,3546427.0,19.3
4923,Eritrea,2020-03-24,1,0,,3546427.0,19.3
4924,Eritrea,2020-03-25,1,0,,3546427.0,19.3
4925,Eritrea,2020-03-26,4,0,,3546427.0,19.3
4926,Eritrea,2020-03-27,6,0,,3546427.0,19.3
4927,Eritrea,2020-03-28,6,0,,3546427.0,19.3
4928,Eritrea,2020-03-29,6,0,,3546427.0,19.3
4929,Eritrea,2020-03-30,12,0,,3546427.0,19.3
4930,Eritrea,2020-03-31,12,0,,3546427.0,19.3
4931,Eritrea,2020-04-01,15,0,,3546427.0,19.3
4932,Eritrea,2020-04-02,18,0,,3546427.0,19.3
4933,Eritrea,2020-04-03,22,0,,3546427.0,19.3
4934,Eritrea,2020-04-04,22,0,,3546427.0,19.3
4935,Eritrea,2020-04-05,29,0,,3546427.0,19.3
4936,Eritrea,2020-04-06,29,0,,3546427.0,19.3
4937,Eritrea,2020-04-07,31,0,,3546427.0,19.3
4938,Eritrea,2020-04-08,31,0,,3546427.0,19.3
4939,Eritrea,2020-04-09,33,0,,3546427.0,19.3
4940,Eritrea,2020-04-10,33,0,,3546427.0,19.3
4941,Eritrea,2020-04-11,34,0,,3546427.0,19.3
4942,Eritrea,2020-04-12,34,0,,3546427.0,19.3
4943,Eritrea,2020-04-13,34,0,,3546427.0,19.3
4944,Eritrea,2020-04-14,34,0,,3546427.0,19.3
4945,Eritrea,2020-04-15,35,0,,3546427.0,19.3
4946,Eritrea,2020-04-16,35,0,,3546427.0,19.3
4947,Eritrea,2020-04-17,35,0,,3546427.0,19.3
4948,Eritrea,2020-04-18,35,0,,3546427.0,19.3
4949,Eritrea,2020-04-19,35,0,,3546427.0,19.3
4950,Eritrea,2020-04-20,39,0,,3546427.0,19.3
4951,Eritrea,2020-04-21,39,0,,3546427.0,19.3
4952,Eritrea,2020-04-22,39,0,,3546427.0,19.3
4953,Eritrea,2020-04-23,39,0,,3546427.0,19.3
4954,Eritrea,2020-04-24,39,0,,3546427.0,19.3
4955,Eritrea,2020-04-25,39,0,,3546427.0,19.3
4956,Eritrea,2020-04-26,39,0,,3546427.0,19.3
4957,Eritrea,2020-04-27,39,0,,3546427.0,19.3
4958,Eritrea,2020-04-28,39,0,,3546427.0,19.3
4959,Eritrea,2020-04-29,39,0,,3546427.0,19.3
4960,Eritrea,2020-04-30,39,0,,3546427.0,19.3
4961,Eritrea,2020-05-01,39,0,,3546427.0,19.3
4962,Eritrea,2020-05-02,39,0,,3546427.0,19.3
4963,Eritrea,2020-05-03,39,0,,3546427.0,19.3
4964,Eritrea,2020-05-04,39,0,,3546427.0,19.3
4965,Eritrea,2020-05-05,39,0,,3546427.0,19.3
4966,Eritrea,2020-05-06,39,0,,3546427.0,19.3
4967,Eritrea,2020-05-07,39,0,,3546427.0,19.3
4968,Eritrea,2020-05-08,39,0,,3546427.0,19.3
4969,Eritrea,2020-05-09,39,0,,3546427.0,19.3
4970,Eritrea,2020-05-10,39,0,,3546427.0,19.3
4971,Eritrea,2020-05-11,39,0,,3546427.0,19.3
4972,Eritrea,2020-05-12,39,0,,3546427.0,19.3
4973,Eritrea,2020-05-13,39,0,,3546427.0,19.3
4974,Eritrea,2020-05-14,39,0,,3546427.0,19.3
4975,Eritrea,2020-05-15,39,0,,3546427.0,19.3
4976,Western Sahara,2020-04-26,6,0,,597330.0,28.4
4977,Western Sahara,2020-04-27,6,0,,597330.0,28.4
4978,Western Sahara,2020-04-28,6,0,,597330.0,28.4
4979,Western Sahara,2020-04-29,6,0,,597330.0,28.4
4980,Western Sahara,2020-04-30,6,0,,597330.0,28.4
4981,Western Sahara,2020-05-01,6,0,,597330.0,28.4
4982,Western Sahara,2020-05-02,6,0,,597330.0,28.4
4983,Western Sahara,2020-05-03,6,0,,597330.0,28.4
4984,Western Sahara,2020-05-04,6,0,,597330.0,28.4
4985,Western Sahara,2020-05-05,6,0,,597330.0,28.4
4986,Western Sahara,2020-05-06,6,0,,597330.0,28.4
4987,Western Sahara,2020-05-07,6,0,,597330.0,28.4
4988,Western Sahara,2020-05-08,6,0,,597330.0,28.4
4989,Western Sahara,2020-05-09,6,0,,597330.0,28.4
4990,Western Sahara,2020-05-10,6,0,,597330.0,28.4
4991,Western Sahara,2020-05-11,6,0,,597330.0,28.4
4992,Western Sahara,2020-05-12,6,0,,597330.0,28.4
4993,Western Sahara,2020-05-13,6,0,,597330.0,28.4
4994,Western Sahara,2020-05-14,6,0,,597330.0,28.4
4995,Western Sahara,2020-05-15,6,0,,597330.0,28.4
4996,Spain,2019-12-31,0,0,,46754783.0,45.5
4997,Spain,2020-01-01,0,0,,46754783.0,45.5
4998,Spain,2020-01-02,0,0,,46754783.0,45.5
4999,Spain,2020-01-03,0,0,,46754783.0,45.5
5000,Spain,2020-01-04,0,0,,46754783.0,45.5
5001,Spain,2020-01-05,0,0,,46754783.0,45.5
5002,Spain,2020-01-06,0,0,,46754783.0,45.5
5003,Spain,2020-01-07,0,0,,46754783.0,45.5
5004,Spain,2020-01-08,0,0,,46754783.0,45.5
5005,Spain,2020-01-09,0,0,,46754783.0,45.5
5006,Spain,2020-01-10,0,0,,46754783.0,45.5
5007,Spain,2020-01-11,0,0,,46754783.0,45.5
5008,Spain,2020-01-12,0,0,,46754783.0,45.5
5009,Spain,2020-01-13,0,0,,46754783.0,45.5
5010,Spain,2020-01-14,0,0,,46754783.0,45.5
5011,Spain,2020-01-15,0,0,,46754783.0,45.5
5012,Spain,2020-01-16,0,0,,46754783.0,45.5
5013,Spain,2020-01-17,0,0,,46754783.0,45.5
5014,Spain,2020-01-18,0,0,,46754783.0,45.5
5015,Spain,2020-01-19,0,0,,46754783.0,45.5
5016,Spain,2020-01-20,0,0,,46754783.0,45.5
5017,Spain,2020-01-21,0,0,,46754783.0,45.5
5018,Spain,2020-01-22,0,0,,46754783.0,45.5
5019,Spain,2020-01-23,0,0,,46754783.0,45.5
5020,Spain,2020-01-24,0,0,,46754783.0,45.5
5021,Spain,2020-01-25,0,0,,46754783.0,45.5
5022,Spain,2020-01-26,0,0,,46754783.0,45.5
5023,Spain,2020-01-27,0,0,,46754783.0,45.5
5024,Spain,2020-01-28,0,0,,46754783.0,45.5
5025,Spain,2020-01-29,0,0,,46754783.0,45.5
5026,Spain,2020-01-30,0,0,,46754783.0,45.5
5027,Spain,2020-01-31,0,0,,46754783.0,45.5
5028,Spain,2020-02-01,1,0,,46754783.0,45.5
5029,Spain,2020-02-02,1,0,,46754783.0,45.5
5030,Spain,2020-02-03,1,0,,46754783.0,45.5
5031,Spain,2020-02-04,1,0,,46754783.0,45.5
5032,Spain,2020-02-05,1,0,,46754783.0,45.5
5033,Spain,2020-02-06,1,0,,46754783.0,45.5
5034,Spain,2020-02-07,1,0,,46754783.0,45.5
5035,Spain,2020-02-08,1,0,,46754783.0,45.5
5036,Spain,2020-02-09,1,0,,46754783.0,45.5
5037,Spain,2020-02-10,2,0,,46754783.0,45.5
5038,Spain,2020-02-11,2,0,,46754783.0,45.5
5039,Spain,2020-02-12,2,0,,46754783.0,45.5
5040,Spain,2020-02-13,2,0,,46754783.0,45.5
5041,Spain,2020-02-14,2,0,,46754783.0,45.5
5042,Spain,2020-02-15,2,0,,46754783.0,45.5
5043,Spain,2020-02-16,2,0,,46754783.0,45.5
5044,Spain,2020-02-17,2,0,,46754783.0,45.5
5045,Spain,2020-02-18,2,0,,46754783.0,45.5
5046,Spain,2020-02-19,2,0,,46754783.0,45.5
5047,Spain,2020-02-20,2,0,,46754783.0,45.5
5048,Spain,2020-02-21,2,0,,46754783.0,45.5
5049,Spain,2020-02-22,2,0,,46754783.0,45.5
5050,Spain,2020-02-23,2,0,,46754783.0,45.5
5051,Spain,2020-02-24,2,0,,46754783.0,45.5
5052,Spain,2020-02-25,3,0,,46754783.0,45.5
5053,Spain,2020-02-26,9,0,,46754783.0,45.5
5054,Spain,2020-02-27,17,0,,46754783.0,45.5
5055,Spain,2020-02-28,35,0,,46754783.0,45.5
5056,Spain,2020-02-29,54,0,,46754783.0,45.5
5057,Spain,2020-03-01,82,0,,46754783.0,45.5
5058,Spain,2020-03-02,136,0,,46754783.0,45.5
5059,Spain,2020-03-03,192,0,,46754783.0,45.5
5060,Spain,2020-03-04,267,0,,46754783.0,45.5
5061,Spain,2020-03-05,348,1,,46754783.0,45.5
5062,Spain,2020-03-06,531,3,,46754783.0,45.5
5063,Spain,2020-03-07,764,5,,46754783.0,45.5
5064,Spain,2020-03-08,1094,5,,46754783.0,45.5
5065,Spain,2020-03-09,1527,5,,46754783.0,45.5
5066,Spain,2020-03-10,2299,28,,46754783.0,45.5
5067,Spain,2020-03-11,3274,35,,46754783.0,45.5
5068,Spain,2020-03-12,4427,47,,46754783.0,45.5
5069,Spain,2020-03-13,5958,84,,46754783.0,45.5
5070,Spain,2020-03-14,7641,121,,46754783.0,45.5
5071,Spain,2020-03-15,9785,136,,46754783.0,45.5
5072,Spain,2020-03-16,11491,288,,46754783.0,45.5
5073,Spain,2020-03-17,13994,309,,46754783.0,45.5
5074,Spain,2020-03-18,17688,491,,46754783.0,45.5
5075,Spain,2020-03-19,21735,598,,46754783.0,45.5
5076,Spain,2020-03-20,26304,767,,46754783.0,45.5
5077,Spain,2020-03-21,31750,1002,,46754783.0,45.5
5078,Spain,2020-03-22,36616,1326,,46754783.0,45.5
5079,Spain,2020-03-23,41262,1720,,46754783.0,45.5
5080,Spain,2020-03-24,48953,2182,,46754783.0,45.5
5081,Spain,2020-03-25,57506,2696,,46754783.0,45.5
5082,Spain,2020-03-26,66460,3434,,46754783.0,45.5
5083,Spain,2020-03-27,75641,4089,,46754783.0,45.5
5084,Spain,2020-03-28,83885,4858,,46754783.0,45.5
5085,Spain,2020-03-29,90309,5690,,46754783.0,45.5
5086,Spain,2020-03-30,96122,6528,,46754783.0,45.5
5087,Spain,2020-03-31,104267,7340,,46754783.0,45.5
5088,Spain,2020-04-01,111680,8189,,46754783.0,45.5
5089,Spain,2020-04-02,119263,9053,,46754783.0,45.5
5090,Spain,2020-04-03,126535,10003,,46754783.0,45.5
5091,Spain,2020-04-04,133198,10935,,46754783.0,45.5
5092,Spain,2020-04-05,138731,11744,,46754783.0,45.5
5093,Spain,2020-04-06,142398,12418,,46754783.0,45.5
5094,Spain,2020-04-07,147607,13055,,46754783.0,45.5
5095,Spain,2020-04-08,153190,13798,,46754783.0,45.5
5096,Spain,2020-04-09,158935,14555,,46754783.0,45.5
5097,Spain,2020-04-10,163472,15238,,46754783.0,45.5
5098,Spain,2020-04-11,168022,15843,,46754783.0,45.5
5099,Spain,2020-04-12,171921,16353,,46754783.0,45.5
5100,Spain,2020-04-13,174951,16972,930230.0,46754783.0,45.5
5101,Spain,2020-04-14,178067,17489,,46754783.0,45.5
5102,Spain,2020-04-15,182491,18276,,46754783.0,45.5
5103,Spain,2020-04-16,186311,18893,,46754783.0,45.5
5104,Spain,2020-04-17,190129,19478,,46754783.0,45.5
5105,Spain,2020-04-18,193965,20043,,46754783.0,45.5
5106,Spain,2020-04-19,193252,20453,,46754783.0,45.5
5107,Spain,2020-04-20,195470,20852,,46754783.0,45.5
5108,Spain,2020-04-21,198421,21282,,46754783.0,45.5
5109,Spain,2020-04-22,200733,21717,,46754783.0,45.5
5110,Spain,2020-04-23,203649,22157,1035522.0,46754783.0,45.5
5111,Spain,2020-04-24,205763,22524,,46754783.0,45.5
5112,Spain,2020-04-25,208269,22902,,46754783.0,45.5
5113,Spain,2020-04-26,209910,23190,,46754783.0,45.5
5114,Spain,2020-04-27,211570,23190,,46754783.0,45.5
5115,Spain,2020-04-28,213095,23822,,46754783.0,45.5
5116,Spain,2020-04-29,213942,24275,,46754783.0,45.5
5117,Spain,2020-04-30,215183,24543,1351130.0,46754783.0,45.5
5118,Spain,2020-05-01,216570,24824,,46754783.0,45.5
5119,Spain,2020-05-02,217804,25100,,46754783.0,45.5
5120,Spain,2020-05-03,218739,25264,,46754783.0,45.5
5121,Spain,2020-05-04,219205,25428,,46754783.0,45.5
5122,Spain,2020-05-05,220244,25613,,46754783.0,45.5
5123,Spain,2020-05-06,221124,25857,,46754783.0,45.5
5124,Spain,2020-05-07,222045,26070,1625211.0,46754783.0,45.5
5125,Spain,2020-05-08,223218,26251,,46754783.0,45.5
5126,Spain,2020-05-09,223961,26478,,46754783.0,45.5
5127,Spain,2020-05-10,227377,26621,,46754783.0,45.5
5128,Spain,2020-05-11,227770,26744,,46754783.0,45.5
5129,Spain,2020-05-12,228252,26920,,46754783.0,45.5
5130,Spain,2020-05-13,228691,27104,,46754783.0,45.5
5131,Spain,2020-05-14,229540,27321,,46754783.0,45.5
5132,Estonia,2019-12-31,0,0,,1326539.0,42.7
5133,Estonia,2020-01-01,0,0,,1326539.0,42.7
5134,Estonia,2020-01-02,0,0,,1326539.0,42.7
5135,Estonia,2020-01-03,0,0,,1326539.0,42.7
5136,Estonia,2020-01-04,0,0,,1326539.0,42.7
5137,Estonia,2020-01-05,0,0,,1326539.0,42.7
5138,Estonia,2020-01-06,0,0,,1326539.0,42.7
5139,Estonia,2020-01-07,0,0,,1326539.0,42.7
5140,Estonia,2020-01-08,0,0,,1326539.0,42.7
5141,Estonia,2020-01-09,0,0,,1326539.0,42.7
5142,Estonia,2020-01-10,0,0,,1326539.0,42.7
5143,Estonia,2020-01-11,0,0,,1326539.0,42.7
5144,Estonia,2020-01-12,0,0,,1326539.0,42.7
5145,Estonia,2020-01-13,0,0,,1326539.0,42.7
5146,Estonia,2020-01-14,0,0,,1326539.0,42.7
5147,Estonia,2020-01-15,0,0,,1326539.0,42.7
5148,Estonia,2020-01-16,0,0,,1326539.0,42.7
5149,Estonia,2020-01-17,0,0,,1326539.0,42.7
5150,Estonia,2020-01-18,0,0,,1326539.0,42.7
5151,Estonia,2020-01-19,0,0,,1326539.0,42.7
5152,Estonia,2020-01-20,0,0,,1326539.0,42.7
5153,Estonia,2020-01-21,0,0,,1326539.0,42.7
5154,Estonia,2020-01-22,0,0,,1326539.0,42.7
5155,Estonia,2020-01-23,0,0,,1326539.0,42.7
5156,Estonia,2020-01-24,0,0,,1326539.0,42.7
5157,Estonia,2020-01-25,0,0,,1326539.0,42.7
5158,Estonia,2020-01-26,0,0,,1326539.0,42.7
5159,Estonia,2020-01-27,0,0,,1326539.0,42.7
5160,Estonia,2020-01-28,0,0,,1326539.0,42.7
5161,Estonia,2020-01-29,0,0,,1326539.0,42.7
5162,Estonia,2020-01-30,0,0,,1326539.0,42.7
5163,Estonia,2020-01-31,0,0,,1326539.0,42.7
5164,Estonia,2020-02-01,0,0,,1326539.0,42.7
5165,Estonia,2020-02-02,0,0,,1326539.0,42.7
5166,Estonia,2020-02-03,0,0,,1326539.0,42.7
5167,Estonia,2020-02-04,0,0,,1326539.0,42.7
5168,Estonia,2020-02-05,0,0,,1326539.0,42.7
5169,Estonia,2020-02-06,0,0,,1326539.0,42.7
5170,Estonia,2020-02-07,0,0,,1326539.0,42.7
5171,Estonia,2020-02-08,0,0,,1326539.0,42.7
5172,Estonia,2020-02-09,0,0,,1326539.0,42.7
5173,Estonia,2020-02-10,0,0,,1326539.0,42.7
5174,Estonia,2020-02-11,0,0,,1326539.0,42.7
5175,Estonia,2020-02-12,0,0,,1326539.0,42.7
5176,Estonia,2020-02-13,0,0,,1326539.0,42.7
5177,Estonia,2020-02-14,0,0,,1326539.0,42.7
5178,Estonia,2020-02-15,0,0,,1326539.0,42.7
5179,Estonia,2020-02-16,0,0,,1326539.0,42.7
5180,Estonia,2020-02-17,0,0,,1326539.0,42.7
5181,Estonia,2020-02-18,0,0,,1326539.0,42.7
5182,Estonia,2020-02-19,0,0,,1326539.0,42.7
5183,Estonia,2020-02-20,0,0,,1326539.0,42.7
5184,Estonia,2020-02-21,0,0,,1326539.0,42.7
5185,Estonia,2020-02-22,0,0,,1326539.0,42.7
5186,Estonia,2020-02-23,0,0,,1326539.0,42.7
5187,Estonia,2020-02-24,0,0,,1326539.0,42.7
5188,Estonia,2020-02-25,0,0,5.0,1326539.0,42.7
5189,Estonia,2020-02-26,0,0,13.0,1326539.0,42.7
5190,Estonia,2020-02-27,0,0,23.0,1326539.0,42.7
5191,Estonia,2020-02-28,1,0,36.0,1326539.0,42.7
5192,Estonia,2020-02-29,1,0,44.0,1326539.0,42.7
5193,Estonia,2020-03-01,1,0,62.0,1326539.0,42.7
5194,Estonia,2020-03-02,1,0,84.0,1326539.0,42.7
5195,Estonia,2020-03-03,0,0,113.0,1326539.0,42.7
5196,Estonia,2020-03-04,2,0,149.0,1326539.0,42.7
5197,Estonia,2020-03-05,0,0,184.0,1326539.0,42.7
5198,Estonia,2020-03-06,5,0,255.0,1326539.0,42.7
5199,Estonia,2020-03-07,10,0,284.0,1326539.0,42.7
5200,Estonia,2020-03-08,0,0,304.0,1326539.0,42.7
5201,Estonia,2020-03-09,0,0,368.0,1326539.0,42.7
5202,Estonia,2020-03-10,0,0,425.0,1326539.0,42.7
5203,Estonia,2020-03-11,13,0,490.0,1326539.0,42.7
5204,Estonia,2020-03-12,16,0,621.0,1326539.0,42.7
5205,Estonia,2020-03-13,27,0,804.0,1326539.0,42.7
5206,Estonia,2020-03-14,79,0,967.0,1326539.0,42.7
5207,Estonia,2020-03-15,115,0,1462.0,1326539.0,42.7
5208,Estonia,2020-03-16,171,0,1767.0,1326539.0,42.7
5209,Estonia,2020-03-17,205,0,1958.0,1326539.0,42.7
5210,Estonia,2020-03-18,225,0,2497.0,1326539.0,42.7
5211,Estonia,2020-03-19,258,0,2848.0,1326539.0,42.7
5212,Estonia,2020-03-20,267,0,3240.0,1326539.0,42.7
5213,Estonia,2020-03-21,283,0,3877.0,1326539.0,42.7
5214,Estonia,2020-03-22,306,0,4037.0,1326539.0,42.7
5215,Estonia,2020-03-23,326,0,4532.0,1326539.0,42.7
5216,Estonia,2020-03-24,352,0,5935.0,1326539.0,42.7
5217,Estonia,2020-03-25,369,0,6982.0,1326539.0,42.7
5218,Estonia,2020-03-26,404,1,8121.0,1326539.0,42.7
5219,Estonia,2020-03-27,538,1,9374.0,1326539.0,42.7
5220,Estonia,2020-03-28,575,1,10409.0,1326539.0,42.7
5221,Estonia,2020-03-29,640,1,11260.0,1326539.0,42.7
5222,Estonia,2020-03-30,679,3,12409.0,1326539.0,42.7
5223,Estonia,2020-03-31,715,3,14385.0,1326539.0,42.7
5224,Estonia,2020-04-01,745,4,15760.0,1326539.0,42.7
5225,Estonia,2020-04-02,779,5,18266.0,1326539.0,42.7
5226,Estonia,2020-04-03,858,11,19799.0,1326539.0,42.7
5227,Estonia,2020-04-04,961,12,20985.0,1326539.0,42.7
5228,Estonia,2020-04-05,1018,13,21844.0,1326539.0,42.7
5229,Estonia,2020-04-06,1097,15,23524.0,1326539.0,42.7
5230,Estonia,2020-04-07,1108,19,24797.0,1326539.0,42.7
5231,Estonia,2020-04-08,1149,21,26402.0,1326539.0,42.7
5232,Estonia,2020-04-09,1185,24,27868.0,1326539.0,42.7
5233,Estonia,2020-04-10,1207,24,29438.0,1326539.0,42.7
5234,Estonia,2020-04-11,1258,24,30333.0,1326539.0,42.7
5235,Estonia,2020-04-12,1304,24,30742.0,1326539.0,42.7
5236,Estonia,2020-04-13,1309,25,32250.0,1326539.0,42.7
5237,Estonia,2020-04-14,1332,28,33956.0,1326539.0,42.7
5238,Estonia,2020-04-15,1373,31,36005.0,1326539.0,42.7
5239,Estonia,2020-04-16,1402,35,37577.0,1326539.0,42.7
5240,Estonia,2020-04-17,1434,36,39587.0,1326539.0,42.7
